Round_name,Run_id,Version,Total_timespan,Total_travel_time,Average_travel_Time,Max_Travel_time,Total_#_cars,#_finished,Deadline Misses,Deadline_overTime,Time,Teleport_Jam,Teleport_Yield,Teleport_Wrong_Lane,#_Collisions,#Emergency_stops
4corners_neighborhoods.net.xml-test-0-Iteration-23,duaIterate,Micro-DUE.9.5,1286,176173,176.173,475,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-24,duaIterate,Macro-DUE.9.5,1307,165838,165.838,588,1000,1000,0,0,0.193030119,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-24,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-24,duaIterate,Micro-DUE.9.5,1267,173855,173.855,480,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-25,duaIterate,Macro-DUE.9.5,1312,170507,170.507,621,1000,1000,0,0,0.197120667,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-25,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-25,duaIterate,Micro-DUE.9.5,1310,166891,166.891,451,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-26,duaIterate,Macro-DUE.9.5,1254,172715,172.715,579,1000,1000,0,0,0.206249952,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-26,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-26,duaIterate,Micro-DUE.9.5,1326,179238,179.238,541,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-27,duaIterate,Macro-DUE.9.5,1331,175146,175.146,588,1000,1000,0,0,0.193938732,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-27,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-27,duaIterate,Micro-DUE.9.5,1288,169767,169.767,499,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-28,duaIterate,Macro-DUE.9.5,1253,168975,168.975,617,1000,1000,0,0,0.340560913,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-28,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-28,duaIterate,Micro-DUE.9.5,1270,172015,172.015,461,1000,1000,0,0,685.4835477,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-29,duaIterate,Macro-DUE.9.5,1296,175543,175.543,725,1000,1000,0,0,0.198445082,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-29,duaIterate,Meso-DUE.9.5,1652,291320,291.32,1197,1000,1000,0,0,34.19333625,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-29,duaIterate,Micro-DUE.9.5,1309,164823,164.823,423,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-3,duaIterate,Macro-DUE.9.5,1415,185331,185.331,641,1000,1000,0,0,0.200373173,0,0,0,1,0
4corners_neighborhoods.net.xml-test-0-Iteration-3,duaIterate,Meso-DUE.9.5,1640,284720,284.72,1247,1000,1000,0,0,34.19333625,1,3,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-3,duaIterate,Micro-DUE.9.5,1354,188915,188.915,583,1000,1000,0,0,685.4835477,0,2,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-4,duaIterate,Macro-DUE.9.5,1326,179047,179.047,748,1000,1000,0,0,0.195313692,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-4,duaIterate,Meso-DUE.9.5,1640,284720,284.72,1247,1000,1000,0,0,34.19333625,1,3,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-4,duaIterate,Micro-DUE.9.5,1378,187128,187.128,587,1000,1000,0,0,685.4835477,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-5,duaIterate,Macro-DUE.9.5,1310,173889,173.889,767,1000,1000,0,0,0.198553801,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-5,duaIterate,Meso-DUE.9.5,1640,284720,284.72,1247,1000,1000,0,0,34.19333625,1,3,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-5,duaIterate,Micro-DUE.9.5,1323,187111,187.111,585,1000,1000,0,0,685.4835477,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-6,duaIterate,Macro-DUE.9.5,1320,173448,173.448,652,1000,1000,0,0,0.175293207,0,0,1,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-6,duaIterate,Meso-DUE.9.5,1638,287147,287.147,1245,1000,1000,0,0,34.19333625,1,2,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-6,duaIterate,Micro-DUE.9.5,1307,185306,185.306,605,1000,1000,0,0,685.4835477,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-7,duaIterate,Macro-DUE.9.5,1328,181677,181.677,742,1000,1000,0,0,0.210444927,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-7,duaIterate,Meso-DUE.9.5,1638,287147,287.147,1245,1000,1000,0,0,34.19333625,1,2,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-7,duaIterate,Micro-DUE.9.5,1349,183074,183.074,530,1000,1000,0,0,685.4835477,0,1,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-8,duaIterate,Macro-DUE.9.5,1338,182211,182.211,753,1000,1000,0,0,0.209513426,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-8,duaIterate,Meso-DUE.9.5,1638,287147,287.147,1245,1000,1000,0,0,34.19333625,1,2,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-8,duaIterate,Micro-DUE.9.5,1333,173175,173.175,515,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-9,duaIterate,Macro-DUE.9.5,1325,172295,172.295,615,1000,1000,0,0,0.192621231,0,0,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-9,duaIterate,Meso-DUE.9.5,1638,287147,287.147,1245,1000,1000,0,0,34.19333625,1,2,0,0,0
4corners_neighborhoods.net.xml-test-0-Iteration-9,duaIterate,Micro-DUE.9.5,1269,167218,167.218,432,1000,1000,0,0,685.4835477,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-0,duaIterate,Macro-DUE.9.5,1739,312868,312.868,1205,1000,1000,0,0,0.209329367,0,3,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-0,duaIterate,Meso-DUE.9.5,1771,339477,339.477,1295,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-0,duaIterate,Micro-DUE.9.5,1771,339477,339.477,1295,1000,1000,0,0,688.0145602,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-1,duaIterate,Macro-DUE.9.5,1444,207635,207.635,948,1000,1000,0,0,0.200327158,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-1,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-1,duaIterate,Micro-DUE.9.5,1471,202287,202.287,607,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-10,duaIterate,Macro-DUE.9.5,1309,171935,171.935,550,1000,1000,0,0,0.345856428,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-10,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-10,duaIterate,Micro-DUE.9.5,1458,205190,205.19,1002,1000,1000,0,0,688.0145602,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-11,duaIterate,Macro-DUE.9.5,1299,171047,171.047,537,1000,1000,0,0,0.187191486,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-11,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-11,duaIterate,Micro-DUE.9.5,1423,199954,199.954,960,1000,1000,0,0,688.0145602,0,3,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-12,duaIterate,Macro-DUE.9.5,1388,187946,187.946,693,1000,1000,0,0,0.334462643,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-12,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-12,duaIterate,Micro-DUE.9.5,1415,192860,192.86,699,1000,1000,0,0,688.0145602,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-13,duaIterate,Macro-DUE.9.5,1373,188412,188.412,812,1000,1000,0,0,0.213380575,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-13,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-13,duaIterate,Micro-DUE.9.5,1421,195131,195.131,639,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-14,duaIterate,Macro-DUE.9.5,1320,179979,179.979,626,1000,1000,0,0,0.197066069,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-14,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-14,duaIterate,Micro-DUE.9.5,1344,186996,186.996,522,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-15,duaIterate,Macro-DUE.9.5,1320,163238,163.238,566,1000,1000,0,0,0.205228567,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-15,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-15,duaIterate,Micro-DUE.9.5,1347,195713,195.713,589,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-16,duaIterate,Macro-DUE.9.5,1374,189229,189.229,703,1000,1000,0,0,0.208204508,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-16,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-16,duaIterate,Micro-DUE.9.5,1353,185162,185.162,580,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-17,duaIterate,Macro-DUE.9.5,1396,194192,194.192,953,1000,1000,0,0,0.201360226,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-17,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-17,duaIterate,Micro-DUE.9.5,1481,193403,193.403,627,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-18,duaIterate,Macro-DUE.9.5,1346,184051,184.051,626,1000,1000,0,0,0.198936224,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-18,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-18,duaIterate,Micro-DUE.9.5,1332,190556,190.556,745,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-19,duaIterate,Macro-DUE.9.5,1381,186696,186.696,705,1000,1000,0,0,0.20116663,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-19,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-19,duaIterate,Micro-DUE.9.5,1306,183034,183.034,571,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-2,duaIterate,Macro-DUE.9.5,1386,184287,184.287,702,1000,1000,0,0,0.191132307,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-2,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-2,duaIterate,Micro-DUE.9.5,1430,203464,203.464,920,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-20,duaIterate,Macro-DUE.9.5,1365,189371,189.371,731,1000,1000,0,0,0.196653605,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-20,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-20,duaIterate,Micro-DUE.9.5,1339,189751,189.751,799,1000,1000,0,0,688.0145602,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-21,duaIterate,Macro-DUE.9.5,1380,184936,184.936,668,1000,1000,0,0,0.203602314,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-21,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-21,duaIterate,Micro-DUE.9.5,1335,180985,180.985,511,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-22,duaIterate,Macro-DUE.9.5,1346,184051,184.051,626,1000,1000,0,0,0.366633654,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-22,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-22,duaIterate,Micro-DUE.9.5,1354,183558,183.558,547,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-23,duaIterate,Macro-DUE.9.5,1371,184446,184.446,679,1000,1000,0,0,0.207760811,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-23,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-23,duaIterate,Micro-DUE.9.5,1344,169567,169.567,497,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-24,duaIterate,Macro-DUE.9.5,1365,189371,189.371,731,1000,1000,0,0,0.196122408,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-24,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-24,duaIterate,Micro-DUE.9.5,1378,179079,179.079,492,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-25,duaIterate,Macro-DUE.9.5,1382,185130,185.13,681,1000,1000,0,0,0.183512688,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-25,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-25,duaIterate,Micro-DUE.9.5,1332,175191,175.191,498,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-26,duaIterate,Macro-DUE.9.5,1346,184051,184.051,626,1000,1000,0,0,0.188310623,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-26,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-26,duaIterate,Micro-DUE.9.5,1309,178854,178.854,845,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-27,duaIterate,Macro-DUE.9.5,1375,184292,184.292,677,1000,1000,0,0,0.226733923,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-27,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-27,duaIterate,Micro-DUE.9.5,1288,177021,177.021,449,1000,1000,0,0,688.0145602,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-28,duaIterate,Macro-DUE.9.5,1371,188100,188.1,770,1000,1000,0,0,0.207767963,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-28,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-28,duaIterate,Micro-DUE.9.5,1366,182551,182.551,903,1000,1000,0,0,688.0145602,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-29,duaIterate,Macro-DUE.9.5,1346,184051,184.051,626,1000,1000,0,0,0.198983908,0,0,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-29,duaIterate,Meso-DUE.9.5,1749,313757,313.757,1199,1000,1000,0,0,36.79152703,0,2,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-29,duaIterate,Micro-DUE.9.5,1311,171304,171.304,657,1000,1000,0,0,688.0145602,0,1,0,0,0
4corners_neighborhoods.net.xml-test-1-Iteration-3,duaIterate,Macro-DUE.9.5,1326,173046,173.046,540,1000,1000,0,0,0.200033665,0,0,0,0,0
