Round_name,Run_id,Version,Total_timespan,Total_travel_time,Average_travel_Time,Max_Travel_time,Total_#_cars,#_finished,Deadline Misses,Deadline_overTime,Time,Teleport_Jam,Teleport_Yield,Teleport_Wrong_Lane,#_Collisions,#Emergency_stops
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-23,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-24,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-25,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-26,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-27,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-28,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-0-Iteration-29,duaIterate,Meso-SUMO-DUE.9.5,1595,264529,264.529,1262,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-0,duaIterate,Micro-DUE.9.5,1654,294889,294.889,1166,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-1,duaIterate,Micro-DUE.9.5,1373,199549,199.549,783,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-2,duaIterate,Micro-DUE.9.5,1402,191938,191.938,773,1000,1000,0,0,0,0,2,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-3,duaIterate,Micro-DUE.9.5,1339,190848,190.848,555,1000,1000,0,0,0,0,0,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-4,duaIterate,Micro-DUE.9.5,1397,198091,198.091,716,1000,1000,0,0,0,0,1,0,0,0
4corners_neighborhoods.net.xml-On_Project_R-1-Iteration-5,duaIterate,Micro-DUE.9.5,1320,189947,189.947,559,1000,1000,0,0,0,0,0,0,0,0
